t,x,y,z,vx,vy,vz,speed,roll,pitch,yaw,roll_target,pitch_target,yaw_target,altitude_target,p,q,r,ax,ay,az,m1,m2,m3,m4,thrust_total_n,power_total_w,current_total_a,power_m1_w,power_m2_w,power_m3_w,power_m4_w,current_m1_a,current_m2_a,current_m3_a,current_m4_a
2.180000,1.069534,0.000000,10.093897,0.692629,0.000000,1.458575,1.614675,0.000000,0.052357,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000014,0.000000,0.071044,0.000000,-3.663868,0.546587,0.546587,0.546586,0.546586,8.962698,117.573316,7.944143,29.393359,29.393359,29.393299,29.393299,1.986038,1.986038,1.986034,1.986034
2.190000,1.076461,0.000000,10.108483,0.693339,0.000000,1.421936,1.581968,0.000000,0.052357,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000013,0.000000,0.072314,0.000000,-3.619208,0.547922,0.547922,0.547922,0.547922,9.006549,118.437221,8.002515,29.609334,29.609334,29.609277,29.609277,2.000631,2.000631,2.000627,2.000627
2.200000,1.083394,0.000000,10.122702,0.694062,0.000000,1.385744,1.549842,0.000000,0.052357,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000013,0.000000,0.073587,0.000000,-3.574564,0.549260,0.549260,0.549259,0.549259,9.050578,119.306778,8.061269,29.826722,29.826722,29.826667,29.826667,2.015319,2.015319,2.015315,2.015315
2.210000,1.090335,0.000000,10.136560,0.694798,0.000000,1.349998,1.518302,0.000000,0.052357,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000012,0.000000,0.074863,0.000000,-3.529948,0.550599,0.550599,0.550599,0.550599,9.094771,120.181682,8.120384,30.045447,30.045447,30.045394,30.045394,2.030098,2.030098,2.030094,2.030094
2.220000,1.097283,0.000000,10.150060,0.695547,0.000000,1.314699,1.487353,0.000000,0.052357,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000011,0.000000,0.076141,0.000000,-3.485372,0.551939,0.551939,0.551939,0.551939,9.139111,121.061629,8.179840,30.265432,30.265432,30.265382,30.265382,2.044962,2.044962,2.044958,2.044958
2.230000,1.104238,0.000000,10.163207,0.696308,0.000000,1.279845,1.457000,0.000000,0.052357,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000011,0.000000,0.077421,0.000000,-3.440848,0.553281,0.553281,0.553280,0.553280,9.183581,121.946323,8.239616,30.486605,30.486605,30.486557,30.486557,2.059906,2.059906,2.059902,2.059902
2.240000,1.111201,0.000000,10.176005,0.697083,0.000000,1.245437,1.427248,0.000000,0.052357,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000010,0.000000,0.078702,0.000000,-3.396388,0.554622,0.554622,0.554622,0.554622,9.228167,122.835466,8.299694,30.708890,30.708890,30.708844,30.708844,2.074925,2.074925,2.074922,2.074922
2.250000,1.118172,0.000000,10.188460,0.697870,0.000000,1.211473,1.398102,0.000000,0.052358,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000010,0.000000,0.079983,0.000000,-3.352001,0.555963,0.555963,0.555963,0.555963,9.272853,123.728769,8.360052,30.932214,30.932214,30.932170,30.932170,2.090014,2.090014,2.090011,2.090011
2.260000,1.125151,0.000000,10.200574,0.698669,0.000000,1.177953,1.369566,0.000000,0.052358,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000010,0.000000,0.081264,0.000000,-3.307699,0.557304,0.557304,0.557304,0.557304,9.317625,124.625942,8.420672,31.156507,31.156507,31.156464,31.156464,2.105169,2.105169,2.105167,2.105167
2.270000,1.132137,0.000000,10.212354,0.699482,0.000000,1.144876,1.341647,0.000000,0.052358,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000009,0.000000,0.082544,0.000000,-3.263492,0.558643,0.558643,0.558643,0.558643,9.362468,125.526700,8.481534,31.381695,31.381695,31.381655,31.381655,2.120385,2.120385,2.120382,2.120382
2.280000,1.139132,0.000000,10.223803,0.700307,0.000000,1.112241,1.314348,0.000000,0.052358,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000009,0.000000,0.083822,0.000000,-3.219391,0.559981,0.559981,0.559981,0.559981,9.407367,126.430764,8.542619,31.607710,31.607710,31.607672,31.607672,2.135656,2.135656,2.135653,2.135653
2.290000,1.146135,0.000000,10.234925,0.701146,0.000000,1.080047,1.287675,0.000000,0.052358,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000008,0.000000,0.085099,0.000000,-3.175404,0.561317,0.561317,0.561317,0.561317,9.452310,127.337855,8.603909,31.834482,31.834482,31.834445,31.834445,2.150979,2.150979,2.150976,2.150976
2.300000,1.153147,0.000000,10.245726,0.701997,0.000000,1.048293,1.261633,0.000000,0.052358,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000008,0.000000,0.086374,0.000000,-3.131543,0.562651,0.562651,0.562651,0.562651,9.497282,128.247700,8.665385,32.061943,32.061943,32.061907,32.061907,2.166347,2.166347,2.166345,2.166345
2.310000,1.160167,0.000000,10.256208,0.702860,0.000000,1.016977,1.236226,0.000000,0.052358,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000008,0.000000,0.087645,0.000000,-3.087816,0.563982,0.563982,0.563982,0.563982,9.542269,129.160027,8.727029,32.290024,32.290024,32.289990,32.289990,2.181758,2.181758,2.181756,2.181756
2.320000,1.167195,0.000000,10.266378,0.703737,0.000000,0.986099,1.211461,0.000000,0.052358,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000007,0.000000,0.088914,0.000000,-3.044233,0.565310,0.565310,0.565310,0.565310,9.587260,130.074571,8.788822,32.518659,32.518659,32.518626,32.518626,2.197207,2.197207,2.197204,2.197204
2.330000,1.174233,0.000000,10.276239,0.704626,0.000000,0.955657,1.187341,0.000000,0.052358,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000007,0.000000,0.090178,0.000000,-3.000802,0.566635,0.566635,0.566634,0.566634,9.632242,130.991068,8.850748,32.747783,32.747783,32.747751,32.747751,2.212688,2.212688,2.212686,2.212686
2.340000,1.181279,0.000000,10.285796,0.705528,0.000000,0.925649,1.163871,0.000000,0.052358,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000007,0.000000,0.091438,0.000000,-2.957532,0.567956,0.567956,0.567955,0.567955,9.677201,131.909258,8.912788,32.977330,32.977330,32.977299,32.977299,2.228198,2.228198,2.228196,2.228196
2.350000,1.188334,0.000000,10.295052,0.706442,0.000000,0.896074,1.141056,0.000000,0.052358,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000006,0.000000,0.092693,0.000000,-2.914432,0.569272,0.569272,0.569272,0.569272,9.722127,132.828887,8.974925,33.207236,33.207236,33.207207,33.207207,2.243732,2.243732,2.243730,2.243730
2.360000,1.195399,0.000000,10.304013,0.707369,0.000000,0.866929,1.118900,0.000000,0.052358,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000006,0.000000,0.093943,0.000000,-2.871509,0.570585,0.570585,0.570585,0.570585,9.767006,133.749701,9.037142,33.437439,33.437439,33.437411,33.437411,2.259286,2.259286,2.259285,2.259285
2.370000,1.202472,0.000000,10.312682,0.708309,0.000000,0.838214,1.097408,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000006,0.000000,0.095188,0.000000,-2.828772,0.571893,0.571893,0.571892,0.571892,9.811829,134.671453,9.099423,33.667877,33.667877,33.667850,33.667850,2.274857,2.274857,2.274855,2.274855
2.380000,1.209555,0.000000,10.321064,0.709260,0.000000,0.809926,1.076583,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000006,0.000000,0.096426,0.000000,-2.786227,0.573195,0.573195,0.573195,0.573195,9.856582,135.593898,9.161750,33.898487,33.898487,33.898462,33.898462,2.290438,2.290438,2.290437,2.290437
2.390000,1.216648,0.000000,10.329164,0.710225,0.000000,0.782064,1.056430,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000005,0.000000,0.097658,0.000000,-2.743884,0.574493,0.574493,0.574493,0.574493,9.901257,136.516794,9.224108,34.129211,34.129211,34.129186,34.129186,2.306028,2.306028,2.306026,2.306026
2.400000,1.223750,0.000000,10.336984,0.711201,0.000000,0.754625,1.036951,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000005,0.000000,0.098883,0.000000,-2.701749,0.575785,0.575785,0.575785,0.575785,9.945840,137.439905,9.286480,34.359988,34.359988,34.359965,34.359965,2.321621,2.321621,2.321619,2.321619
2.410000,1.230862,0.000000,10.344531,0.712190,0.000000,0.727608,1.018149,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000005,0.000000,0.100100,0.000000,-2.659828,0.577071,0.577071,0.577071,0.577071,9.990324,138.362998,9.348851,34.590761,34.590761,34.590738,34.590738,2.337214,2.337214,2.337212,2.337212
2.420000,1.237984,0.000000,10.351807,0.713191,0.000000,0.701010,1.000028,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000005,0.000000,0.101310,0.000000,-2.618129,0.578351,0.578351,0.578351,0.578351,10.034696,139.285842,9.411206,34.821471,34.821471,34.821450,34.821450,2.352802,2.352802,2.352801,2.352801
2.430000,1.245116,0.000000,10.358817,0.714204,0.000000,0.674828,0.982589,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000004,0.000000,0.102512,0.000000,-2.576658,0.579625,0.579625,0.579625,0.579625,10.078948,140.208211,9.473528,35.052063,35.052063,35.052043,35.052043,2.368383,2.368383,2.368381,2.368381
2.440000,1.252258,0.000000,10.365565,0.715229,0.000000,0.649062,0.965833,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000004,0.000000,0.103706,0.000000,-2.535422,0.580892,0.580892,0.580892,0.580892,10.123070,141.129885,9.535803,35.282481,35.282481,35.282461,35.282461,2.383951,2.383951,2.383950,2.383950
2.450000,1.259410,0.000000,10.372056,0.716266,0.000000,0.623707,0.949762,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000004,0.000000,0.104891,0.000000,-2.494427,0.582153,0.582153,0.582153,0.582153,10.167052,142.050643,9.598016,35.512670,35.512670,35.512651,35.512651,2.399505,2.399505,2.399503,2.399503
2.460000,1.266573,0.000000,10.378293,0.717315,0.000000,0.598763,0.934376,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000004,0.000000,0.106066,0.000000,-2.453678,0.583406,0.583406,0.583406,0.583406,10.210886,142.970272,9.660154,35.742577,35.742577,35.742559,35.742559,2.415039,2.415039,2.415038,2.415038
2.470000,1.273746,0.000000,10.384280,0.718376,0.000000,0.574226,0.919674,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000004,0.000000,0.107233,0.000000,-2.413182,0.584653,0.584653,0.584653,0.584653,10.254562,143.888562,9.722200,35.972149,35.972149,35.972132,35.972132,2.430551,2.430551,2.430549,2.430549
2.480000,1.280930,0.000000,10.390023,0.719448,0.000000,0.550095,0.905654,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000004,0.000000,0.108390,0.000000,-2.372944,0.585892,0.585892,0.585892,0.585892,10.298072,144.805305,9.784142,36.201335,36.201335,36.201318,36.201318,2.446036,2.446036,2.446035,2.446035
2.490000,1.288124,0.000000,10.395524,0.720532,0.000000,0.526365,0.892315,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000003,0.000000,0.109537,0.000000,-2.332969,0.587123,0.587123,0.587123,0.587123,10.341407,145.720299,9.845966,36.430083,36.430083,36.430067,36.430067,2.461492,2.461492,2.461491,2.461491
2.500000,1.295330,0.000000,10.400787,0.721628,0.000000,0.503035,0.879654,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000003,0.000000,0.110674,0.000000,-2.293262,0.588347,0.588347,0.588347,0.588347,10.384560,146.633344,9.907658,36.658344,36.658344,36.658328,36.658328,2.476915,2.476915,2.476914,2.476914
2.510000,1.302546,0.000000,10.405818,0.722734,0.000000,0.480103,0.867666,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000003,0.000000,0.111800,0.000000,-2.253829,0.589563,0.589563,0.589563,0.589563,10.427522,147.544246,9.969206,36.886069,36.886069,36.886054,36.886054,2.492302,2.492302,2.492301,2.492301
2.520000,1.309773,0.000000,10.410619,0.723852,0.000000,0.457565,0.856345,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000003,0.000000,0.112916,0.000000,-2.214673,0.590770,0.590770,0.590770,0.590770,10.470286,148.452812,10.030595,37.113210,37.113210,37.113196,37.113196,2.507649,2.507649,2.507648,2.507648
2.530000,1.317012,0.000000,10.415194,0.724981,0.000000,0.435418,0.845687,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000003,0.000000,0.114020,0.000000,-2.175801,0.591970,0.591970,0.591970,0.591970,10.512845,149.358856,10.091815,37.339721,37.339721,37.339707,37.339707,2.522954,2.522954,2.522953,2.522953
2.540000,1.324262,0.000000,10.419548,0.726122,0.000000,0.413660,0.835684,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000003,0.000000,0.115114,0.000000,-2.137215,0.593161,0.593161,0.593161,0.593161,10.555190,150.262193,10.152851,37.565555,37.565555,37.565542,37.565542,2.538213,2.538213,2.538212,2.538212
2.550000,1.331523,0.000000,10.423685,0.727273,0.000000,0.392288,0.826326,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000003,0.000000,0.116195,0.000000,-2.098920,0.594343,0.594343,0.594343,0.594343,10.597317,151.162644,10.213692,37.790667,37.790667,37.790655,37.790655,2.553423,2.553423,2.553423,2.553423
2.560000,1.338796,0.000000,10.427608,0.728435,0.000000,0.371298,0.817606,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000003,0.000000,0.117266,0.000000,-2.060921,0.595517,0.595517,0.595517,0.595517,10.639216,152.060033,10.274327,38.015014,38.015014,38.015002,38.015002,2.568582,2.568582,2.568581,2.568581
2.570000,1.346080,0.000000,10.431321,0.729607,0.000000,0.350689,0.809512,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000002,0.000000,0.118324,0.000000,-2.023220,0.596682,0.596682,0.596682,0.596682,10.680883,152.954187,10.334742,38.238552,38.238552,38.238541,38.238541,2.583686,2.583686,2.583685,2.583685
2.580000,1.353376,0.000000,10.434828,0.730791,0.000000,0.330457,0.802033,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000002,0.000000,0.119370,0.000000,-1.985822,0.597838,0.597838,0.597838,0.597838,10.722311,153.844939,10.394928,38.461240,38.461240,38.461229,38.461229,2.598732,2.598732,2.598732,2.598732
2.590000,1.360684,0.000000,10.438132,0.731984,0.000000,0.310599,0.795156,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000002,0.000000,0.120404,0.000000,-1.948731,0.598985,0.598985,0.598985,0.598985,10.763493,154.732123,10.454873,38.683036,38.683036,38.683026,38.683026,2.613719,2.613719,2.613718,2.613718
2.600000,1.368004,0.000000,10.441238,0.733188,0.000000,0.291112,0.788867,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000002,0.000000,0.121425,0.000000,-1.911948,0.600123,0.600123,0.600123,0.600123,10.804425,155.615580,10.514566,38.903900,38.903900,38.903890,38.903890,2.628642,2.628642,2.628641,2.628641
2.610000,1.375336,0.000000,10.444150,0.734403,0.000000,0.271992,0.783152,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000002,0.000000,0.122433,0.000000,-1.875479,0.601251,0.601251,0.601251,0.601251,10.845099,156.495153,10.573997,39.123793,39.123793,39.123783,39.123783,2.643500,2.643500,2.643499,2.643499
2.620000,1.382680,0.000000,10.446869,0.735627,0.000000,0.253237,0.777995,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000002,0.000000,0.123429,0.000000,-1.839325,0.602371,0.602371,0.602371,0.602371,10.885511,157.370687,10.633155,39.342676,39.342676,39.342667,39.342667,2.658289,2.658289,2.658288,2.658288
2.630000,1.390036,0.000000,10.449402,0.736861,0.000000,0.234844,0.773380,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000002,0.000000,0.124412,0.000000,-1.803489,0.603480,0.603480,0.603480,0.603480,10.925655,158.242035,10.692029,39.560513,39.560513,39.560504,39.560504,2.673008,2.673008,2.673007,2.673007
2.640000,1.397405,0.000000,10.451750,0.738105,0.000000,0.216809,0.769289,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000002,0.000000,0.125381,0.000000,-1.767975,0.604581,0.604581,0.604580,0.604580,10.965527,159.109050,10.750612,39.777267,39.777267,39.777258,39.777258,2.687653,2.687653,2.687653,2.687653
2.650000,1.404786,0.000000,10.453918,0.739359,0.000000,0.199129,0.765705,0.000000,0.052359,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000002,0.000000,0.126337,0.000000,-1.732785,0.605671,0.605671,0.605671,0.605671,11.005121,159.971592,10.808891,39.992902,39.992902,39.992894,39.992894,2.702223,2.702223,2.702223,2.702223
2.660000,1.412179,0.000000,10.455910,0.740622,0.000000,0.181802,0.762610,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000002,0.000000,0.127280,0.000000,-1.697920,0.606752,0.606752,0.606752,0.606752,11.044433,160.829521,10.866860,40.207384,40.207384,40.207377,40.207377,2.716715,2.716715,2.716715,2.716715
2.670000,1.419585,0.000000,10.457728,0.741895,0.000000,0.164822,0.759984,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000002,0.000000,0.128209,0.000000,-1.663384,0.607823,0.607823,0.607823,0.607823,11.083459,161.682705,10.924507,40.420680,40.420680,40.420673,40.420673,2.731127,2.731127,2.731127,2.731127
2.680000,1.427004,0.000000,10.459376,0.743177,0.000000,0.148188,0.757808,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000001,0.000000,0.129124,0.000000,-1.629178,0.608884,0.608884,0.608884,0.608884,11.122193,162.531012,10.981825,40.632756,40.632756,40.632749,40.632749,2.745457,2.745457,2.745456,2.745456
2.690000,1.434436,0.000000,10.460858,0.744469,0.000000,0.131897,0.756062,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000001,0.000000,0.130025,0.000000,-1.595305,0.609935,0.609935,0.609935,0.609935,11.160632,163.374315,11.038805,40.843582,40.843582,40.843575,40.843575,2.759701,2.759701,2.759701,2.759701
2.700000,1.441881,0.000000,10.462177,0.745769,0.000000,0.115944,0.754728,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000001,0.000000,0.130913,0.000000,-1.561766,0.610977,0.610977,0.610977,0.610977,11.198772,164.212492,11.095439,41.053126,41.053126,41.053120,41.053120,2.773860,2.773860,2.773859,2.773859
2.710000,1.449339,0.000000,10.463336,0.747078,0.000000,0.100326,0.753784,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000001,0.000000,0.131786,0.000000,-1.528563,0.612008,0.612008,0.612008,0.612008,11.236608,165.045422,11.151718,41.261359,41.261359,41.261352,41.261352,2.787930,2.787930,2.787929,2.787929
2.720000,1.456809,0.000000,10.464339,0.748396,0.000000,0.085040,0.753212,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000001,0.000000,0.132645,0.000000,-1.495698,0.613029,0.613029,0.613029,0.613029,11.274139,165.872991,11.207635,41.468251,41.468251,41.468245,41.468245,2.801909,2.801909,2.801908,2.801908
2.730000,1.464293,0.000000,10.465190,0.749722,0.000000,0.070083,0.752991,0.000000,0.052360,0.000000,0.000000,0.052360,0.000000,10.000000,0.000000,0.000001,0.000000,0.133490,0.000000,-1.463171,0.614040,0.614040,0.614040,0.614040,11.311359,166.695086,11.263181,41.673774,41.673774,41.673769,41.673769,2.815796,2.815796,2.815795,2.815795
